"","Date","Open","Close","Gibanje"
"847",2013-02-22,13880.62,14000.57,1
"848",2013-02-21,13927.54,13880.62,0
"849",2013-02-20,14035.67,13927.54,0
"850",2013-02-19,13981.76,14035.67,1
"851",2013-02-15,13973.39,13981.76,1
"852",2013-02-14,13982.91,13973.39,0
"853",2013-02-13,14018.7,13982.91,0
"854",2013-02-12,13971.24,14018.7,1
"855",2013-02-11,13992.97,13971.24,0
"856",2013-02-08,13944.05,13992.97,1
"857",2013-02-07,13986.52,13944.05,0
"858",2013-02-06,13979.3,13986.52,1
"859",2013-02-05,13880.08,13979.3,1
"860",2013-02-04,14009.79,13880.08,0
"861",2013-02-01,13860.58,14009.79,1
"862",2013-01-31,13910.42,13860.58,0
"863",2013-01-30,13954.42,13910.42,0
"864",2013-01-29,13881.93,13954.42,1
"865",2013-01-28,13895.98,13881.93,0
"866",2013-01-25,13825.33,13895.98,1
"867",2013-01-24,13779.33,13825.33,1
"868",2013-01-23,13712.21,13779.33,1
"869",2013-01-22,13649.7,13712.21,1
"870",2013-01-18,13596.02,13649.7,1
"871",2013-01-17,13511.23,13596.02,1
"872",2013-01-16,13534.89,13511.23,0
"873",2013-01-15,13507.32,13534.89,1
"874",2013-01-14,13488.43,13507.32,1
"875",2013-01-11,13471.45,13488.43,1
"876",2013-01-10,13391.82,13471.22,1
"877",2013-01-09,13329.92,13390.51,1
"878",2013-01-08,13377.42,13328.85,0
"879",2013-01-07,13436.13,13384.29,0
"880",2013-01-04,13391.05,13435.21,1
"881",2013-01-03,13413.01,13391.36,0
"882",2013-01-02,13104.3,13412.55,1
"883",2012-12-31,12938.19,13104.14,1
"884",2012-12-28,13095.08,12938.11,0
"885",2012-12-27,13114.97,13096.31,0
"886",2012-12-26,13138.85,13114.59,0
"887",2012-12-24,13190.15,13139.08,0
"888",2012-12-21,13309.95,13190.84,0
"889",2012-12-20,13246.67,13311.72,1
"890",2012-12-19,13351.04,13251.97,0
"891",2012-12-18,13236.61,13350.96,1
"892",2012-12-17,13135.17,13235.39,1
"893",2012-12-14,13170.8,13135.01,0
"894",2012-12-13,13241.38,13170.72,0
"895",2012-12-12,13250.05,13245.45,0
"896",2012-12-11,13170.34,13248.44,1
"897",2012-12-10,13154.89,13169.88,1
"898",2012-12-07,13072.87,13155.13,1
"899",2012-12-06,13026.19,13074.04,1
"900",2012-12-05,12948.96,13034.49,1
"901",2012-12-04,12966.45,12951.78,0
"902",2012-12-03,13027.73,12965.6,0
"903",2012-11-30,13022.05,13025.58,1
"904",2012-11-29,12977.35,13021.82,1
"905",2012-11-28,12875.56,12985.11,1
"906",2012-11-27,12963.38,12878.13,0
"907",2012-11-26,13008.3,12967.37,0
"908",2012-11-23,12833.13,13009.68,1
"909",2012-11-21,12788.36,12836.89,1
"910",2012-11-20,12790.89,12788.51,0
"911",2012-11-19,12590.23,12795.96,1
"912",2012-11-16,12542.31,12588.31,1
"913",2012-11-15,12571.1,12542.38,0
"914",2012-11-14,12746.54,12570.95,0
"915",2012-11-13,12808.71,12756.18,0
"916",2012-11-12,12815.93,12815.08,0
"917",2012-11-09,12811.17,12815.39,1
"918",2012-11-08,12932.81,12811.32,0
"919",2012-11-07,13228.24,12932.73,0
"920",2012-11-06,13113.89,13245.68,1
"921",2012-11-05,13092.28,13112.44,1
"922",2012-11-02,13233.39,13093.16,0
"923",2012-11-01,13099.19,13232.62,1
"924",2012-10-31,13107.44,13096.46,0
"925",2012-10-30,13107.21,13107.21,0
"926",2012-10-26,13104.22,13107.21,1
"927",2012-10-25,13079.64,13103.68,1
"928",2012-10-24,13103.53,13077.34,0
"929",2012-10-23,13344.9,13102.53,0
"930",2012-10-22,13344.28,13345.89,1
"931",2012-10-19,13545.33,13343.51,0
"932",2012-10-18,13553.24,13548.94,0
"933",2012-10-17,13539.63,13557,1
"934",2012-10-16,13423.84,13551.78,1
"935",2012-10-15,13329.54,13424.23,1
"936",2012-10-12,13325.62,13328.85,1
"937",2012-10-11,13346.28,13326.39,0
"938",2012-10-10,13473.53,13344.97,0
"939",2012-10-09,13582.88,13473.53,0
"940",2012-10-08,13610.38,13583.65,0
"941",2012-10-05,13569.18,13610.15,1
"942",2012-10-04,13495.18,13575.36,1
"943",2012-10-03,13479.21,13494.61,1
"944",2012-10-02,13515.3,13482.36,0
"945",2012-10-01,13437.66,13515.11,1
"946",2012-09-28,13485.89,13437.13,0
"947",2012-09-27,13413.47,13485.97,1
"948",2012-09-26,13457.86,13413.51,0
"949",2012-09-25,13559.92,13457.55,0
"950",2012-09-24,13577.85,13558.92,0
"951",2012-09-21,13597.24,13579.47,0
"952",2012-09-20,13575.17,13596.93,1
"953",2012-09-19,13565.41,13577.96,1
"954",2012-09-18,13552.33,13564.64,1
"955",2012-09-17,13588.57,13553.1,0
"956",2012-09-14,13540.4,13593.37,1
"957",2012-09-13,13329.71,13539.86,1
"958",2012-09-12,13321.62,13333.35,1
"959",2012-09-11,13254.6,13323.36,1
"960",2012-09-10,13308.56,13254.29,0
"961",2012-09-07,13289.53,13306.64,1
"962",2012-09-06,13045.23,13292,1
"963",2012-09-05,13036.09,13047.48,1
"964",2012-09-04,13092.15,13035.94,0
"965",2012-08-31,13002.72,13090.84,1
"966",2012-08-30,13101.29,13000.71,0
"967",2012-08-29,13103.46,13107.48,1
"968",2012-08-28,13122.74,13102.99,0
"969",2012-08-27,13157.74,13124.67,0
"970",2012-08-24,13052.82,13157.97,1
"971",2012-08-23,13171.37,13057.46,0
"972",2012-08-22,13198.31,13172.76,0
"973",2012-08-21,13272.1,13203.58,0
"974",2012-08-20,13274.58,13271.64,0
"975",2012-08-17,13251.2,13275.2,1
"976",2012-08-16,13163.24,13250.11,1
"977",2012-08-15,13157.47,13164.78,1
"978",2012-08-14,13168.11,13172.14,1
"979",2012-08-13,13204.93,13169.43,0
"980",2012-08-10,13163.15,13207.95,1
"981",2012-08-09,13174.73,13165.19,0
"982",2012-08-08,13158.1,13175.64,1
"983",2012-08-07,13118.65,13168.6,1
"984",2012-08-06,13099.88,13117.51,1
"985",2012-08-03,12884.82,13096.17,1
"986",2012-08-02,12969.7,12878.88,0
"987",2012-08-01,13007.47,12971.06,0
"988",2012-07-31,13071.72,13008.68,0
"989",2012-07-30,13075.35,13073.01,0
"990",2012-07-27,12888.91,13075.66,1
"991",2012-07-26,12680.59,12887.93,1
"992",2012-07-25,12617.77,12676.05,1
"993",2012-07-24,12720.93,12617.32,0
"994",2012-07-23,12820.45,12721.46,0
"995",2012-07-20,12942.68,12822.57,0
"996",2012-07-19,12909.61,12943.36,1
"997",2012-07-18,12796.98,12908.7,1
"998",2012-07-17,12728.73,12805.54,1
"999",2012-07-16,12776.33,12727.21,0
"1000",2012-07-13,12573.73,12777.09,1
"1001",2012-07-12,12602.71,12573.27,0
"1002",2012-07-11,12653.04,12604.53,0
"1003",2012-07-10,12733.87,12653.12,0
"1004",2012-07-09,12772.02,12736.29,0
"1005",2012-07-06,12889.4,12772.47,0
"1006",2012-07-05,12941.85,12896.67,0
"1007",2012-07-03,12868.06,12943.82,1
"1008",2012-07-02,12879.71,12871.39,0
"1009",2012-06-29,12604.6,12880.09,1
"1010",2012-06-28,12626.25,12602.26,0
"1011",2012-06-27,12532.93,12627.01,1
"1012",2012-06-26,12503.57,12534.67,1
"1013",2012-06-25,12639.8,12502.66,0
"1014",2012-06-22,12574.82,12640.78,1
"1015",2012-06-21,12823.1,12573.57,0
"1016",2012-06-20,12837.1,12824.39,0
"1017",2012-06-19,12744.62,12837.33,1
"1018",2012-06-18,12767.02,12741.82,0
"1019",2012-06-15,12652.21,12767.17,1
"1020",2012-06-14,12497.89,12651.91,1
"1021",2012-06-13,12566.38,12496.38,0
"1022",2012-06-12,12412.07,12573.8,1
"1023",2012-06-11,12553.81,12411.23,0
"1024",2012-06-08,12460.81,12554.2,1
"1025",2012-06-07,12416.53,12460.96,1
"1026",2012-06-06,12125,12414.79,1
"1027",2012-06-05,12101.08,12127.95,1
"1028",2012-06-04,12119.85,12101.46,0
"1029",2012-06-01,12391.56,12118.57,0
"1030",2012-05-31,12414.41,12393.45,0
"1031",2012-05-30,12579.02,12419.86,0
"1032",2012-05-29,12454.83,12580.69,1
"1033",2012-05-25,12530.74,12454.83,0
"1034",2012-05-24,12491.91,12529.75,1
"1035",2012-05-23,12501.52,12496.15,0
"1036",2012-05-22,12505.38,12502.81,0
"1037",2012-05-21,12369.15,12504.48,1
"1038",2012-05-18,12443.02,12369.38,0
"1039",2012-05-17,12598.32,12442.49,0
"1040",2012-05-16,12617.32,12598.55,0
"1041",2012-05-15,12695.05,12632,0
"1042",2012-05-14,12818.49,12695.35,0
"1043",2012-05-11,12851.79,12820.6,0
"1044",2012-05-10,12831.58,12855.04,1
